Product Link,Product Name,Price
https://www.flipkart.com/samsung-galaxy-note-20-mystic-green-256-gb/p/itm38acf149a4551?pid=MOBFU5WYVAAGDCGW&lid=LSTMOBFU5WYVAAGDCGWKJD8SS&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_7_147&otracker=search&otracker1=search&fm=Search&iid=2b7c087c-748a-497e-9f6b-65843ff04177.MOBFU5WYVAAGDCGW.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy Note 20 (Mystic Green, 256 GB)","₹86,000"
https://www.flipkart.com/samsung-galaxy-a33-awesome-black-128-gb/p/itm73222831636e6?pid=MOBGCS4JFXZWACHD&lid=LSTMOBGCS4JFXZWACHDBK38TG&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_7_148&otracker=search&otracker1=search&fm=Search&iid=2b7c087c-748a-497e-9f6b-65843ff04177.MOBGCS4JFXZWACHD.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy A33 (Awesome Black, 128 GB)","₹27,499"
https://www.flipkart.com/samsung-galaxy-a50s-prism-crush-white-128-gb/p/itmed3b8b449ec8d?pid=MOBFK4REFQTCSVNA&lid=LSTMOBFK4REFQTCSVNARKTPWM&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_7_149&otracker=search&otracker1=search&fm=Search&iid=2b7c087c-748a-497e-9f6b-65843ff04177.MOBFK4REFQTCSVNA.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy A50s (Prism Crush White, 128 GB)","₹24,900"
https://www.flipkart.com/samsung-galaxy-a50-white-64-gb/p/itmfe4cs8hgupmta?pid=MOBFE4CSDXZHFGZ6&lid=LSTMOBFE4CSDXZHFGZ6QXVGNJ&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_7_150&otracker=search&otracker1=search&fm=Search&iid=2b7c087c-748a-497e-9f6b-65843ff04177.MOBFE4CSDXZHFGZ6.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy A50 (White, 64 GB)","₹24,000"
https://www.flipkart.com/samsung-galaxy-a32-awesome-black-128-gb/p/itm548f826769294?pid=MOBG8TZHWTGRGDZT&lid=LSTMOBG8TZHWTGRGDZTWCJSOW&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_7_151&otracker=search&otracker1=search&fm=Search&iid=2b7c087c-748a-497e-9f6b-65843ff04177.MOBG8TZHWTGRGDZT.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy A32 (Awesome Black, 128 GB)","₹22,990"
https://www.flipkart.com/refurbished-samsung-galaxy-s22-plus-5g-phantom-black-128-gb/p/itmd6ccd79e2bb21?pid=MFRHYQ7SV5FCKBHH&lid=LSTMFRHYQ7SV5FCKBHHHQCMHJ&marketplace=FLIPKART&bu=REFURBISHED&q=mobile+phones+&store=tyy%2F4io&srno=s_7_152&otracker=search&otracker1=search&fm=Search&iid=2b7c087c-748a-497e-9f6b-65843ff04177.MFRHYQ7SV5FCKBHH.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"(Refurbished) SAMSUNG Galaxy S22 Plus 5G (Phantom Black, 128 GB)","₹37,499"
https://www.flipkart.com/refurbished-samsung-galaxy-s23-5g-phantom-black-256-gb/p/itm0e919dbfeea09?pid=MFRHYQ7SF2EFYCCH&lid=LSTMFRHYQ7SF2EFYCCHAAANCZ&marketplace=FLIPKART&bu=REFURBISHED&q=mobile+phones+&store=tyy%2F4io&srno=s_7_153&otracker=search&otracker1=search&fm=Search&iid=2b7c087c-748a-497e-9f6b-65843ff04177.MFRHYQ7SF2EFYCCH.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"(Refurbished) SAMSUNG Galaxy S23 5G (Phantom Black, 256 GB)","₹43,999"
https://www.flipkart.com/refurbished-samsung-galaxy-s23-5g-phantom-black-128-gb/p/itmf3bdbd879e689?pid=MFRHYQ7SVHUGGCEX&lid=LSTMFRHYQ7SVHUGGCEXKHF5KN&marketplace=FLIPKART&bu=REFURBISHED&q=mobile+phones+&store=tyy%2F4io&srno=s_7_154&otracker=search&otracker1=search&fm=Search&iid=2b7c087c-748a-497e-9f6b-65843ff04177.MFRHYQ7SVHUGGCEX.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"(Refurbished) SAMSUNG Galaxy S23 5G (Phantom Black, 128 GB)","₹39,999"
https://www.flipkart.com/refurbished-samsung-galaxy-s22-plus-5g-phantom-white-128-gb/p/itm0a82267d36aa8?pid=MFRHYQ7S4VVTJ5SF&lid=LSTMFRHYQ7S4VVTJ5SFERZWDG&marketplace=FLIPKART&bu=REFURBISHED&q=mobile+phones+&store=tyy%2F4io&srno=s_7_155&otracker=search&otracker1=search&fm=Search&iid=2b7c087c-748a-497e-9f6b-65843ff04177.MFRHYQ7S4VVTJ5SF.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"(Refurbished) SAMSUNG Galaxy S22 Plus 5G (Phantom White, 128 GB)","₹37,499"
https://www.flipkart.com/samsung-galaxy-s24-ultra-5g-titanium-violet-256-gb/p/itm40a42309a03b1?pid=MOBH3P4UHZHQVRYT&lid=LSTMOBH3P4UHZHQVRYTCBSW39&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_7_156&otracker=search&otracker1=search&fm=Search&iid=2b7c087c-748a-497e-9f6b-65843ff04177.MOBH3P4UHZHQVRYT.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy S24 Ultra 5G (Titanium Violet, 256 GB)","₹1,08,999"
https://www.flipkart.com/samsung-a52s-5g-awesome-black-128-gb/p/itmf59687d84c861?pid=MOBGHG2DY2KYQ3AT&lid=LSTMOBGHG2DY2KYQ3ATPXXBVH&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_7_157&otracker=search&otracker1=search&fm=Search&iid=2b7c087c-748a-497e-9f6b-65843ff04177.MOBGHG2DY2KYQ3AT.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG A52s 5G (Awesome Black, 128 GB)","₹38,999"
https://www.flipkart.com/samsung-galaxy-m53-5g-mystique-green-128-gb/p/itm641c3ab251fa9?pid=MOBGHDXFVR2PGVHD&lid=LSTMOBGHDXFVR2PGVHD6MQOUA&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_7_158&otracker=search&otracker1=search&fm=Search&iid=2b7c087c-748a-497e-9f6b-65843ff04177.MOBGHDXFVR2PGVHD.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy M53 5G (Mystique Green, 128 GB)","₹26,999"
https://www.flipkart.com/samsung-galaxy-m33-5g-emerald-brown-128-gb/p/itm20c3e8ef7880c?pid=MOBGHDXFCSXJZK2U&lid=LSTMOBGHDXFCSXJZK2UHIRIMA&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_7_159&otracker=search&otracker1=search&fm=Search&iid=2b7c087c-748a-497e-9f6b-65843ff04177.MOBGHDXFCSXJZK2U.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy M33 5G (Emerald Brown, 128 GB)","₹23,999"
https://www.flipkart.com/samsung-galaxy-m35-5g-daybreak-blue-128-gb/p/itm1a53e8f5191db?pid=MOBH2Y7HKCYDEHFZ&lid=LSTMOBH2Y7HKCYDEHFZCKUI9W&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_7_160&otracker=search&otracker1=search&fm=Search&iid=2b7c087c-748a-497e-9f6b-65843ff04177.MOBH2Y7HKCYDEHFZ.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy M35 5G (DayBreak Blue, 128 GB)","₹23,999"
https://www.flipkart.com/samsung-galaxy-m35-5g-daybreak-blue-128-gb/p/itm94360d23ec184?pid=MOBH2Z9MJ2WWJZYH&lid=LSTMOBH2Z9MJ2WWJZYHVRZHLY&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_7_161&otracker=search&otracker1=search&fm=Search&iid=2b7c087c-748a-497e-9f6b-65843ff04177.MOBH2Z9MJ2WWJZYH.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy M35 5G (DayBreak Blue, 128 GB)","₹20,899"
https://www.flipkart.com/samsung-galaxy-m34-5g-without-charger-prism-silver-128-gb/p/itmc59f8958105c0?pid=MOBGRHRHVKPAV94B&lid=LSTMOBGRHRHVKPAV94BGZBHJZ&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_7_162&otracker=search&otracker1=search&fm=Search&iid=2b7c087c-748a-497e-9f6b-65843ff04177.MOBGRHRHVKPAV94B.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy M34 5G without charger (Prism Silver, 128 GB)","₹20,999"
https://www.flipkart.com/samsung-galaxy-m34-5g-waterfall-blue-128-gb/p/itm90a930aba5695?pid=MOBGRUE7WTXNEGVK&lid=LSTMOBGRUE7WTXNEGVKYJ6UO6&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_7_163&otracker=search&otracker1=search&fm=Search&iid=2b7c087c-748a-497e-9f6b-65843ff04177.MOBGRUE7WTXNEGVK.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy M34 5G (Waterfall Blue, 128 GB)","₹20,392"
https://www.flipkart.com/samsung-galaxy-a15-5g-blue-black-256-gb/p/itmb5e76be018c8d?pid=MOBGWD85UZC8C3V8&lid=LSTMOBGWD85UZC8C3V8NPBYFT&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_7_164&otracker=search&otracker1=search&fm=Search&iid=2b7c087c-748a-497e-9f6b-65843ff04177.MOBGWD85UZC8C3V8.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy A15 5G (Blue Black, 256 GB)","₹20,499"
https://www.flipkart.com/samsung-galaxy-m35-5g-thunder-grey-128-gb/p/itm94360d23ec184?pid=MOBH2Z9YE2ZF9E6P&lid=LSTMOBH2Z9YE2ZF9E6PHSQQY7&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_7_165&otracker=search&otracker1=search&fm=Search&iid=2b7c087c-748a-497e-9f6b-65843ff04177.MOBH2Z9YE2ZF9E6P.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy M35 5G (Thunder Grey, 128 GB)","₹21,390"
https://www.flipkart.com/samsung-galaxy-m35-5g-moonlight-blue-256-gb/p/itm94360d23ec184?pid=MOBH2Z9TF9G5D5AV&lid=LSTMOBH2Z9TF9G5D5AVBCQ6OV&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_7_166&otracker=search&otracker1=search&fm=Search&iid=2b7c087c-748a-497e-9f6b-65843ff04177.MOBH2Z9TF9G5D5AV.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy M35 5G (Moonlight Blue, 256 GB)","₹23,999"
https://www.flipkart.com/samsung-galaxy-a15-5g-light-blue-256-gb/p/itm8de3d00d2b7c9?pid=MOBGWD85RHZSPFVZ&lid=LSTMOBGWD85RHZSPFVZNUGPAM&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_7_167&otracker=search&otracker1=search&fm=Search&iid=2b7c087c-748a-497e-9f6b-65843ff04177.MOBGWD85RHZSPFVZ.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy A15 5G (Light Blue, 256 GB)","₹21,590"
https://www.flipkart.com/samsung-galaxy-m35-5g-moonlight-blue-128-gb/p/itm94360d23ec184?pid=MOBH2Z9SGA8DMUG9&lid=LSTMOBH2Z9SGA8DMUG9OZJMXP&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_7_168&otracker=search&otracker1=search&fm=Search&iid=2b7c087c-748a-497e-9f6b-65843ff04177.MOBH2Z9SGA8DMUG9.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy M35 5G (Moonlight Blue, 128 GB)","₹20,990"
https://www.flipkart.com/samsung-galaxy-a23-black-128-gb/p/itm742a1886f56eb?pid=MOBGCFVYBAHXBGYM&lid=LSTMOBGCFVYBAHXBGYMVBUZWY&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_8_169&otracker=search&otracker1=search&fm=Search&iid=a421cc7d-467f-42b8-9c47-cf63d139eccf.MOBGCFVYBAHXBGYM.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy A23 (Black, 128 GB)","₹23,989"
https://www.flipkart.com/samsung-galaxy-m33-5g-mystique-green-128-gb/p/itm6761089cf4c43?pid=MOBGZKM5R3ZNSGDD&lid=LSTMOBGZKM5R3ZNSGDDOR23LI&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_8_170&otracker=search&otracker1=search&fm=Search&iid=a421cc7d-467f-42b8-9c47-cf63d139eccf.MOBGZKM5R3ZNSGDD.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy M33 5G (Mystique Green, 128 GB)","₹22,998"
https://www.flipkart.com/samsung-galaxy-s24-ultra-5g-titanium-black-256-gb/p/itm7d3b6b5d0f501?pid=MOBGX2F3QGZYYZAK&lid=LSTMOBGX2F3QGZYYZAKNETZ3C&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_8_171&otracker=search&otracker1=search&fm=Search&iid=a421cc7d-467f-42b8-9c47-cf63d139eccf.MOBGX2F3QGZYYZAK.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy S24 Ultra 5G (Titanium Black, 256 GB)","₹1,21,999"
https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-violet-128-gb/p/itm12509c1123bcc?pid=MOBGNE4STPRQAZD3&lid=LSTMOBGNE4STPRQAZD3NQ5BMA&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_8_172&otracker=search&otracker1=search&fm=Search&iid=a421cc7d-467f-42b8-9c47-cf63d139eccf.MOBGNE4STPRQAZD3.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy A34 5G (Awesome Violet, 128 GB)","₹28,999"
https://www.flipkart.com/samsung-galaxy-f42-5g-matte-aqua-128-gb/p/itme9cf5fd993f7c?pid=MOBG6WRA5UHQK9EZ&lid=LSTMOBG6WRA5UHQK9EZYHZMKR&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_8_173&otracker=search&otracker1=search&fm=Search&iid=a421cc7d-467f-42b8-9c47-cf63d139eccf.MOBG6WRA5UHQK9EZ.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy F42 5G (Matte Aqua, 128 GB)","₹20,999"
https://www.flipkart.com/samsung-galaxy-z-flip6-5g-silver-shadow-256-gb/p/itmcd19e0eee8922?pid=MOBH2HG9XQKRXHN7&lid=LSTMOBH2HG9XQKRXHN7MLLPFX&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_8_174&otracker=search&otracker1=search&fm=Search&iid=a421cc7d-467f-42b8-9c47-cf63d139eccf.MOBH2HG9XQKRXHN7.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy Z Flip6 5G (Silver Shadow, 256 GB)","₹1,09,999"
https://www.flipkart.com/samsung-galaxy-z-flip4-5g-pink-gold-256-gb/p/itm68c8b514eca76?pid=MOBGHFGDDKNZHGQP&lid=LSTMOBGHFGDDKNZHGQPHVGDXD&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_8_175&otracker=search&otracker1=search&fm=Search&iid=a421cc7d-467f-42b8-9c47-cf63d139eccf.MOBGHFGDDKNZHGQP.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy Z Flip4 5G (Pink Gold, 256 GB)","₹69,999"
https://www.flipkart.com/samsung-galaxy-z-flip5-graphite-256-gb/p/itm0f715c56a74f4?pid=MOBGRS32DHJRBCYZ&lid=LSTMOBGRS32DHJRBCYZGJTW7B&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_8_176&otracker=search&otracker1=search&fm=Search&iid=a421cc7d-467f-42b8-9c47-cf63d139eccf.MOBGRS32DHJRBCYZ.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy Z Flip5 (Graphite, 256 GB)","₹84,999"
https://www.flipkart.com/samsung-galaxy-a54-5g-awesome-white-256-gb/p/itm26bee7c406f44?pid=MOBGSAGYJGEBGZFC&lid=LSTMOBGSAGYJGEBGZFCXJRTXR&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_8_177&otracker=search&otracker1=search&fm=Search&iid=a421cc7d-467f-42b8-9c47-cf63d139eccf.MOBGSAGYJGEBGZFC.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy A54 5G (Awesome White, 256 GB)","₹35,499"
https://www.flipkart.com/samsung-galaxy-a53-awesome-blue-128-gb/p/itm8c4da75742e04?pid=MOBGCFVYHVKED3VQ&lid=LSTMOBGCFVYHVKED3VQQEFCEA&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_8_178&otracker=search&otracker1=search&fm=Search&iid=a421cc7d-467f-42b8-9c47-cf63d139eccf.MOBGCFVYHVKED3VQ.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy A53 (Awesome Blue, 128 GB)","₹31,999"
https://www.flipkart.com/samsung-galaxy-a15-5g-blue-256-gb/p/itm1cf167e1cf3a2?pid=MOBGWD85PDW7YR9G&lid=LSTMOBGWD85PDW7YR9GGK3IZQ&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_8_179&otracker=search&otracker1=search&fm=Search&iid=a421cc7d-467f-42b8-9c47-cf63d139eccf.MOBGWD85PDW7YR9G.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy A15 5G (Blue, 256 GB)","₹21,500"
https://www.flipkart.com/samsung-galaxy-m34-5g-without-charger-midnight-blue-128-gb/p/itm055143784ac74?pid=MOBGRHRTZ3HSJQZP&lid=LSTMOBGRHRTZ3HSJQZPGJ9SGG&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_8_180&otracker=search&otracker1=search&fm=Search&iid=a421cc7d-467f-42b8-9c47-cf63d139eccf.MOBGRHRTZ3HSJQZP.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy M34 5G without charger (Midnight Blue, 128 GB)","₹20,918"
https://www.flipkart.com/samsung-galaxy-m31-ocean-blue-128-gb/p/itm1e7ce328b07b6?pid=MOBFUYQTFBAYCFKG&lid=LSTMOBFUYQTFBAYCFKGZQOTSR&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_8_181&otracker=search&otracker1=search&fm=Search&iid=a421cc7d-467f-42b8-9c47-cf63d139eccf.MOBFUYQTFBAYCFKG.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy M31 (Ocean Blue, 128 GB)","₹21,498"
https://www.flipkart.com/samsung-galaxy-a53-awesome-peach-128-gb/p/itm83d91b60a2f84?pid=MOBGCFVYGKFY7EFT&lid=LSTMOBGCFVYGKFY7EFT8AE0BR&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_8_182&otracker=search&otracker1=search&fm=Search&iid=a421cc7d-467f-42b8-9c47-cf63d139eccf.MOBGCFVYGKFY7EFT.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy A53 (Awesome Peach, 128 GB)","₹31,999"
https://www.flipkart.com/samsung-galaxy-f23-5g-forest-green-128-gb/p/itm1fd5f52e56b16?pid=MOBGBKQFGJH8GH7M&lid=LSTMOBGBKQFGJH8GH7MYLZZEJ&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_8_183&otracker=search&otracker1=search&fm=Search&iid=a421cc7d-467f-42b8-9c47-cf63d139eccf.MOBGBKQFGJH8GH7M.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy F23 5G (Forest Green, 128 GB)","₹22,999"
https://www.flipkart.com/samsung-galaxy-s20-fe-5g-cloud-mint-128-gb/p/itmb77a10e5c7df4?pid=MOBGHDXJCCCBSF5R&lid=LSTMOBGHDXJCCCBSF5RGFQMDX&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_8_184&otracker=search&otracker1=search&fm=Search&iid=a421cc7d-467f-42b8-9c47-cf63d139eccf.MOBGHDXJCCCBSF5R.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy S20 FE 5G (Cloud Mint, 128 GB)","₹26,899"
https://www.flipkart.com/samsung-galaxy-m53-5g-emerald-brown-128-gb/p/itm2ef286897942d?pid=MOBGHDXFZA9V9C2E&lid=LSTMOBGHDXFZA9V9C2EP216MQ&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_8_185&otracker=search&otracker1=search&fm=Search&iid=a421cc7d-467f-42b8-9c47-cf63d139eccf.MOBGHDXFZA9V9C2E.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy M53 5G (Emerald Brown, 128 GB)","₹23,488"
https://www.flipkart.com/samsung-m34-5g-prism-silver-256-gb/p/itm2df3aaab35970?pid=MOBGXFFHXYPXCSND&lid=LSTMOBGXFFHXYPXCSNDOAXBLE&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_8_186&otracker=search&otracker1=search&fm=Search&iid=a421cc7d-467f-42b8-9c47-cf63d139eccf.MOBGXFFHXYPXCSND.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG M34 5G (Prism Silver, 256 GB)","₹20,980"
https://www.flipkart.com/samsung-galaxy-f23-5g-forest-green-128-gb/p/itm4001e68fda319?pid=MOBGBKQF3QM4GHWN&lid=LSTMOBGBKQF3QM4GHWNJ1KF2M&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_8_187&otracker=search&otracker1=search&fm=Search&iid=a421cc7d-467f-42b8-9c47-cf63d139eccf.MOBGBKQF3QM4GHWN.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy F23 5G (Forest Green, 128 GB)","₹23,999"
https://www.flipkart.com/samsung-galaxy-f23-5g-aqua-blue-128-gb/p/itm89d3030e3857e?pid=MOBGBKQFHKZHTHKJ&lid=LSTMOBGBKQFHKZHTHKJREFK2O&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_8_188&otracker=search&otracker1=search&fm=Search&iid=a421cc7d-467f-42b8-9c47-cf63d139eccf.MOBGBKQFHKZHTHKJ.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy F23 5G (Aqua Blue, 128 GB)","₹22,999"
https://www.flipkart.com/samsung-galaxy-m34-5g-midnight-blue-256-gb/p/itm0208ff03416fa?pid=MOBHY8XYZBU9JSJK&lid=LSTMOBHY8XYZBU9JSJK3P1CSS&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_8_189&otracker=search&otracker1=search&fm=Search&iid=a421cc7d-467f-42b8-9c47-cf63d139eccf.MOBHY8XYZBU9JSJK.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy M34 5G (Midnight Blue, 256 GB)","₹20,899"
https://www.flipkart.com/samsung-galaxy-s24-ultra-5g-titanium-yellow-256-gb/p/itmeda50bc408d7d?pid=MOBHFRB2F96W6YYS&lid=LSTMOBHFRB2F96W6YYSRNYU8G&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_8_190&otracker=search&otracker1=search&fm=Search&iid=a421cc7d-467f-42b8-9c47-cf63d139eccf.MOBHFRB2F96W6YYS.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy S24 Ultra 5G (Titanium Yellow, 256 GB)","₹1,21,999"
https://www.flipkart.com/samsung-galaxy-s23-ultra-5g-green-256-gb/p/itm77dc35f7779a4?pid=MOBGMFFX32WUYXUJ&lid=LSTMOBGMFFX32WUYXUJZ6GTJE&marketplace=FLIPKART&q=mobile+phones+&store=tyy%2F4io&srno=s_8_191&otracker=search&otracker1=search&fm=Search&iid=a421cc7d-467f-42b8-9c47-cf63d139eccf.MOBGMFFX32WUYXUJ.SEARCH&ppt=sp&ppn=sp&ssid=ovoo4cygls0000001728191536253&qH=f696c2fbb0b173a0,"SAMSUNG Galaxy S23 Ultra 5G (Green, 256 GB)","₹98,900"
